GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene-KPHS_00400,51939.06804354878,0.06565941647893926,0.0762273235270168,0.8613632676696038,0.3890380001961836,0.46874015976618255
gene-KPHS_00410,25663.033046390705,0.42171128216086634,0.08636399565201042,4.882952426843275,1.0450909198731456e-6,2.496388630907972e-6
gene-KPHS_00420,1243.92025183219,-1.2024544600107174,0.10715601529972064,-11.221530183325623,3.1969034917284886e-29,1.8442438233689973e-28
gene-KPHS_00430,115.83756326683212,-0.764488246088918,0.2973990425554643,-2.57058072386478,0.010152816195253683,0.016760760701971855
gene-KPHS_00440,612.6336040040717,0.03345402680210426,0.1340155042577289,0.24962803361742314,0.8028750170840159,0.8437535476739715
gene-KPHS_00450,157.03305450087322,1.0979778733384047,0.24000103906359568,4.5748879989117945,4.7647481395050685e-6,1.0844430737810901e-5
gene-KPHS_00460,202.4913349720311,0.9248117372218685,0.2329037669940358,3.9707890909533936,7.16349745634642e-5,1.4914209430333137e-4
gene-KPHS_00470,113.93199444396616,1.022820496367604,0.291515407944007,3.508632712011102,4.504164534028946e-4,8.655475200979628e-4
gene-KPHS_00480,16.91160381509899,0.4212342936961253,0.6631937182150375,0.6351602588001928,0.5253238995101933,0.6012680325400817
gene-KPHS_00490,109.47231007964993,0.6897862600634959,0.29911999604071965,2.306051983129855,0.021107727868480326,0.03320316743356456
gene-KPHS_00500,108.99469774457896,0.3321466491758491,0.3109867087365713,1.0680413015888786,0.285501881751601,0.35703285430374504
gene-KPHS_00510,201.45272298784516,-2.1409679954392895,0.23377189227077624,-9.158363628076476,5.2690204305287415e-20,2.3211187468330757e-19
gene-KPHS_00520,452.18149564149326,-2.2379861198417585,0.1956737060117702,-11.437337010968346,2.7210984903965153e-30,1.6135439395533057e-29
gene-KPHS_00530,1120.7231180641938,-0.7116096177721527,0.11539809159566988,-6.166563137503867,6.979022193528026e-10,1.9841301332764175e-9
gene-KPHS_00540,1472.1129380296015,-1.2949532578199048,0.10495469816069092,-12.338211442781402,5.639473008112518e-35,3.7250374069696038e-34
gene-KPHS_00550,2159.258344012307,-0.7125459421027359,0.10688127905839273,-6.666704855893882,2.6161044230582462e-11,8.008767673788977e-11
gene-KPHS_00560,228.67718759888027,0.17874840078025642,0.2040798081130745,0.8758749943611143,0.381097994793491,0.46072082774107803
gene-KPHS_00570,143.31113510877503,0.2709170288542072,0.24750380135482594,1.094597446064336,0.2736930349775797,0.34425357465425555
gene-KPHS_00580,826.4021766392634,-0.5049390370653947,0.12829330070981773,-3.9358176480898184,8.29139144865412e-5,1.7169042898728228e-4
gene-KPHS_00590,55.8866243972375,0.11464470553445338,0.39652447265046814,0.2891239089686941,0.772486557835223,0.8199099190041014
gene-KPHS_00600,89.69286705095698,-0.7209253863773264,0.3377733367425317,-2.1343466400571844,0.03281441605276585,0.0502413305262406
gene-KPHS_00610,71.36389233889571,1.0427285454766648,0.3570497698049793,2.920401113957316,0.003495811196056122,0.006132627220465202
